,tweet_id,timestamp,text,rating_numerator,rating_denominator,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
1468,675531475945709568,2015-12-12 04:23:49,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10,10,Pembroke,91%,True,Cardigan,2%,True,Siberian husky,2%,True,1066,329
1469,675522403582218240,2015-12-12 03:47:46,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10,10,cocker spaniel,29%,True,golden retriever,26%,True,Irish setter,8%,True,939,249
1470,675517828909424640,2015-12-12 03:29:35,12/10 stay woke https://t.co/XDiQw4Akiw,12,10,Scottish deerhound,24%,True,groenendael,15%,True,flat-coated retriever,9%,True,1150,407
1471,675501075957489664,2015-12-12 02:23:01,"I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH",13,10,dough,80%,False,bakery,2%,False,French loaf,1%,False,15523,5207
1472,675497103322386432,2015-12-12 02:07:14,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,11,10,vizsla,51%,True,miniature pinscher,6%,True,Rhodesian ridgeback,6%,True,2819,1131
1473,675489971617296384,2015-12-12 01:38:53,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,10,10,West Highland white terrier,13%,True,seat belt,11%,False,Old English sheepdog,9%,True,1149,526
1474,675483430902214656,2015-12-12 01:12:54,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,5,10,box turtle,54%,False,terrapin,20%,False,loggerhead,7%,False,1662,853
1475,675432746517426176,2015-12-11 21:51:30,Happy Friday. Here's some golden puppers. 12/10 for all https://t.co/wNkqAED6lG,12,10,Labrador retriever,98%,True,golden retriever,0%,True,Chihuahua,0%,True,1360,501
1476,675372240448454658,2015-12-11 17:51:04,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",13,10,Chihuahua,41%,True,West Highland white terrier,10%,True,Samoyed,8%,True,1526,452
1477,675362609739206656,2015-12-11 17:12:48,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,12,10,Labrador retriever,47%,True,ice bear,21%,False,kuvasz,13%,True,942,192
1478,675354435921575936,2015-12-11 16:40:19,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,13,10,upright,30%,False,golden retriever,18%,True,Brittany spaniel,16%,True,29429,14867
1479,675334060156301312,2015-12-11 15:19:21,Good morning here's a grass pupper. 12/10 https://t.co/2d68FmWGGs,12,10,Pembroke,77%,True,Cardigan,11%,True,chow,3%,True,2483,1127
1480,675166823650848770,2015-12-11 04:14:49,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,10,10,llama,28%,False,standard poodle,13%,True,teddy,12%,False,3165,1382
1481,675153376133427200,2015-12-11 03:21:23,What kind of person sends in a picture without a dog in it? 1/10 just because that's a nice table https://t.co/RDXCfk8hK0,1,10,paper towel,32%,False,mailbox,9%,False,seat belt,3%,False,5586,2259
1482,675149409102012420,2015-12-11 03:05:37,holy shit 12/10 https://t.co/p6O8X93bTQ,12,10,chow,99%,True,Tibetan mastiff,0%,True,Tibetan terrier,0%,True,3351,1496
1483,675147105808306176,2015-12-11 02:56:28,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,10,10,golden retriever,94%,True,Labrador retriever,1%,True,flat-coated retriever,1%,True,842,197
1484,675146535592706048,2015-12-11 02:54:12,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,7,10,dingo,28%,False,Cardigan,22%,True,Pembroke,19%,True,1052,255
1485,675145476954566656,2015-12-11 02:49:59,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,9,10,Labrador retriever,45%,True,Great Dane,23%,True,Staffordshire bullterrier,11%,True,1915,779
1486,675135153782571009,2015-12-11 02:08:58,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3,5,10,stove,58%,False,rotisserie,5%,False,microwave,2%,False,1164,411
1487,675113801096802304,2015-12-11 00:44:07,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,10,10,bow,16%,False,quill,10%,False,joystick,4%,False,1735,686
1488,675111688094527488,2015-12-11 00:35:44,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,8,10,Labrador retriever,63%,True,Brittany spaniel,10%,True,Chesapeake Bay retriever,6%,True,867,213
1489,675109292475830276,2015-12-11 00:26:12,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,9,10,dalmatian,98%,True,English setter,0%,True,German short-haired pointer,0%,True,2518,996
1490,675047298674663426,2015-12-10 20:19:52,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,11,10,Samoyed,97%,True,chow,0%,True,Pomeranian,0%,True,929,275
1491,675015141583413248,2015-12-10 18:12:05,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,10,10,street sign,29%,False,golden retriever,25%,True,sandbar,13%,False,2408,1034
1492,675006312288268288,2015-12-10 17:37:00,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,10,10,boxer,65%,True,space heater,4%,False,beagle,4%,True,875,200
1493,675003128568291329,2015-12-10 17:24:21,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,12,10,Pembroke,65%,True,Pomeranian,10%,True,Cardigan,5%,True,1390,406
1494,674805413498527744,2015-12-10 04:18:42,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",10,10,English springer,59%,True,cocker spaniel,38%,True,Welsh springer spaniel,0%,True,760,316
1495,674800520222154752,2015-12-10 03:59:15,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,11,10,Pembroke,87%,True,Cardigan,9%,True,dingo,0%,False,2693,748
1496,674790488185167872,2015-12-10 03:19:24,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,13,10,Labrador retriever,80%,True,Chesapeake Bay retriever,19%,True,Rottweiler,0%,True,983,216
1497,674788554665512960,2015-12-10 03:11:43,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,9,10,miniature poodle,34%,True,toy poodle,15%,True,Maltese dog,13%,True,720,181
1498,674781762103414784,2015-12-10 02:44:43,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj,8,10,ocarina,14%,False,hamster,6%,False,wool,3%,False,1805,1043
1499,674774481756377088,2015-12-10 02:15:47,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,11,10,Chihuahua,40%,True,French bulldog,30%,True,Siamese cat,22%,False,984,407
1500,674767892831932416,2015-12-10 01:49:36,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,12,10,shower curtain,23%,False,sarong,9%,False,kimono,5%,False,1627,689
1501,674764817387900928,2015-12-10 01:37:23,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,10,10,Samoyed,63%,True,Arctic fox,30%,False,kuvasz,1%,True,699,200
1502,674752233200820224,2015-12-10 00:47:23,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,12,10,vizsla,66%,True,redbone,17%,True,basset,13%,True,1309,400
1503,674743008475090944,2015-12-10 00:10:43,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,10,10,Bernese mountain dog,58%,True,Shetland sheepdog,6%,True,Greater Swiss Mountain dog,6%,True,1259,465
1504,674739953134403584,2015-12-09 23:58:35,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",11,10,Dandie Dinmont,17%,True,black-footed ferret,9%,False,toy poodle,6%,True,970,326
1505,674737130913071104,2015-12-09 23:47:22,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,10,10,Pomeranian,94%,True,schipperke,1%,True,Chihuahua,0%,True,580,80
1506,674690135443775488,2015-12-09 20:40:38,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,3,10,tick,24%,False,nail,21%,False,screw,17%,False,1024,411
1507,674670581682434048,2015-12-09 19:22:56,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,9,10,malamute,18%,True,Eskimo dog,17%,True,Siberian husky,7%,True,1447,565
1508,674664755118911488,2015-12-09 18:59:46,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,10,10,African crocodile,33%,False,American alligator,7%,False,mink,5%,False,809,205
1509,674646392044941312,2015-12-09 17:46:48,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,5,10,flat-coated retriever,83%,True,groenendael,8%,True,Labrador retriever,1%,True,1280,430
1510,674644256330530816,2015-12-09 17:38:19,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,11,10,soccer ball,39%,False,basset,33%,True,cocker spaniel,7%,True,927,241
1511,674638615994089473,2015-12-09 17:15:54,This pupper is fed up with being tickled. 12/10 I'm currently working on an elaborate heist to steal this dog https://t.co/F33n1hy3LL,12,10,Pomeranian,84%,True,chow,14%,True,keeshond,0%,True,1517,509
1512,674632714662858753,2015-12-09 16:52:27,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE,5,10,jellyfish,43%,False,goldfish,11%,False,coral reef,8%,False,1340,501
1513,674468880899788800,2015-12-09 06:01:26,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,13,10,chow,52%,True,Pomeranian,28%,True,toy poodle,6%,True,5551,1776
1514,674447403907457024,2015-12-09 04:36:06,This pupper just wants a belly rub. This pupper has nothing to do w the tree being sideways now. 10/10 good pupper https://t.co/AyJ7Ohk71f,10,10,Brabancon griffon,40%,True,malinois,24%,True,bull mastiff,7%,True,954,314
1515,674436901579923456,2015-12-09 03:54:22,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,9,10,acorn squash,37%,False,Shih-Tzu,10%,True,Lhasa,7%,True,989,344
1516,674422304705744896,2015-12-09 02:56:22,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,12,10,golden retriever,96%,True,Labrador retriever,0%,True,tennis ball,0%,False,1282,464
1517,674416750885273600,2015-12-09 02:34:18,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,10,10,Chihuahua,28%,True,Boston bull,25%,True,whippet,14%,True,611,115
1518,674410619106390016,2015-12-09 02:09:56,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,10,10,brown bear,69%,False,sea lion,4%,False,beagle,1%,True,1067,400
1519,674394782723014656,2015-12-09 01:07:00,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,8,10,toilet tissue,13%,False,mosquito net,13%,False,Lakeland terrier,10%,True,1335,487
1520,674372068062928900,2015-12-08 23:36:44,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,10,10,seashore,34%,False,American alligator,10%,False,sandbar,4%,False,766,280
1521,674318007229923329,2015-12-08 20:01:55,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,8,10,porcupine,84%,False,hamster,3%,False,echidna,1%,False,1251,449
1522,674291837063053312,2015-12-08 18:17:56,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,11,10,Cardigan,61%,True,Pembroke,36%,True,Chihuahua,0%,True,13160,5130
1523,674271431610523648,2015-12-08 16:56:51,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",10,10,German shepherd,99%,True,malinois,0%,True,bloodhound,0%,True,1393,644
1524,674269164442398721,2015-12-08 16:47:50,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",8,10,pug,62%,True,Norwegian elkhound,4%,True,Cardigan,1%,True,825,202
1525,674265582246694913,2015-12-08 16:33:36,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,2,10,slug,99%,False,ice lolly,0%,False,leafhopper,0%,False,1456,728
1526,674262580978937856,2015-12-08 16:21:41,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,9,10,Greater Swiss Mountain dog,51%,True,boxer,12%,True,Staffordshire bullterrier,11%,True,1179,382
1527,674255168825880576,2015-12-08 15:52:13,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,10,10,Eskimo dog,61%,True,Siberian husky,19%,True,malamute,17%,True,1301,464
1528,674082852460433408,2015-12-08 04:27:30,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,11,10,Pomeranian,66%,True,Shetland sheepdog,2%,True,ski mask,2%,False,682,144
1529,674075285688614912,2015-12-08 03:57:26,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,11,10,Airedale,30%,True,Kerry blue terrier,25%,True,Lakeland terrier,18%,True,886,245
1530,674063288070742018,2015-12-08 03:09:46,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,5,10,ostrich,66%,False,bearskin,21%,False,swab,6%,False,5714,1906
1531,674053186244734976,2015-12-08 02:29:37,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",10,10,Cardigan,98%,True,Pembroke,0%,True,kelpie,0%,True,2950,1126
1532,674051556661161984,2015-12-08 02:23:09,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,10,10,Shih-Tzu,17%,True,badger,16%,False,three-toed sloth,13%,False,1292,431
1533,674045139690631169,2015-12-08 01:57:39,Herd of wild dogs here. Not sure what they're trying to do. No real goals in life. 3/10 find your purpose puppers https://t.co/t5ih0VrK02,3,10,robin,36%,False,rhinoceros beetle,11%,False,European fire salamander,4%,False,1268,564
1534,674042553264685056,2015-12-08 01:47:22,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,12,10,toy poodle,92%,True,miniature poodle,6%,True,standard poodle,0%,True,636,109
1535,674038233588723717,2015-12-08 01:30:12,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,12,10,Eskimo dog,35%,True,Norwegian elkhound,20%,True,malamute,14%,True,975,366
1536,674036086168010753,2015-12-08 01:21:40,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,9,10,toy poodle,68%,True,miniature poodle,15%,True,Maltese dog,4%,True,761,181
1537,674024893172875264,2015-12-08 00:37:11,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,10,10,Pomeranian,64%,True,Pekinese,33%,True,Persian cat,0%,False,1585,1085
1538,674019345211760640,2015-12-08 00:15:09,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,10,10,collie,99%,True,borzoi,0%,True,Shetland sheepdog,0%,True,1013,264
1539,674014384960745472,2015-12-07 23:55:26,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,11,10,Pembroke,74%,True,Cardigan,8%,True,Eskimo dog,6%,True,1387,559
1540,674008982932058114,2015-12-07 23:33:58,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ,10,10,jigsaw puzzle,97%,False,prayer rug,1%,False,quill,0%,False,1084,299
1541,673956914389192708,2015-12-07 20:07:04,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,10,10,pug,58%,True,Brabancon griffon,8%,True,Chihuahua,4%,True,1748,835
1542,673919437611909120,2015-12-07 17:38:09,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,11,10,jack-o'-lantern,17%,False,schipperke,11%,True,miniature pinscher,5%,True,1058,325
1543,673906403526995968,2015-12-07 16:46:21,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,3,10,toilet seat,68%,False,soft-coated wheaten terrier,4%,True,Siberian husky,3%,True,2843,1428
1544,673887867907739649,2015-12-07 15:32:42,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,10,10,Brabancon griffon,21%,True,Chihuahua,19%,True,golden retriever,16%,True,841,220
1545,673715861853720576,2015-12-07 04:09:13,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,4,10,suit,40%,False,bow tie,29%,False,Windsor tie,13%,False,3165,1807
1546,673711475735838725,2015-12-07 03:51:47,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,10,10,Maltese dog,60%,True,toy poodle,14%,True,Sealyham terrier,6%,True,938,264
1547,673709992831262724,2015-12-07 03:45:53,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,12,10,Chihuahua,33%,True,Siamese cat,18%,False,kelpie,17%,True,751,236
1548,673708611235921920,2015-12-07 03:40:24,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,12,10,golden retriever,93%,True,cocker spaniel,2%,True,Labrador retriever,0%,True,952,253
1549,673707060090052608,2015-12-07 03:34:14,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,10,10,German short-haired pointer,93%,True,kelpie,2%,True,Labrador retriever,0%,True,989,346
1550,673705679337693185,2015-12-07 03:28:45,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,8,10,Shih-Tzu,16%,True,Lhasa,11%,True,Yorkshire terrier,6%,True,1124,358
1551,673700254269775872,2015-12-07 03:07:12,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,3,10,water bottle,61%,False,ashcan,5%,False,bucket,3%,False,1283,500
1552,673697980713705472,2015-12-07 02:58:09,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,8,10,porcupine,15%,False,hen,11%,False,doormat,5%,False,3509,1691
1553,673689733134946305,2015-12-07 02:25:23,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,11,10,Chesapeake Bay retriever,38%,True,American Staffordshire terrier,35%,True,seat belt,9%,False,1539,569
1554,673688752737402881,2015-12-07 02:21:29,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,9,10,soft-coated wheaten terrier,34%,True,Sealyham terrier,23%,True,kuvasz,20%,True,1126,438
1555,673686845050527744,2015-12-07 02:13:55,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,11,10,Pekinese,18%,True,guinea pig,17%,False,pug,16%,True,1275,377
1556,673680198160809984,2015-12-07 01:47:30,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,13,10,Samoyed,98%,True,Arctic fox,0%,False,chow,0%,True,1229,414
1557,673662677122719744,2015-12-07 00:37:52,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,12,10,Labrador retriever,95%,True,beagle,1%,True,golden retriever,0%,True,1124,327
1558,673656262056419329,2015-12-07 00:12:23,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,10,10,bull mastiff,70%,True,Rhodesian ridgeback,9%,True,Brabancon griffon,5%,True,650,198
1559,673636718965334016,2015-12-06 22:54:44,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,10,10,wombat,88%,False,corn,1%,False,pug,1%,True,994,307
1560,673612854080196609,2015-12-06 21:19:54,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,7,10,Newfoundland,22%,True,Leonberg,11%,True,shovel,8%,False,1426,630
1561,673583129559498752,2015-12-06 19:21:47,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,11,10,Arctic fox,15%,False,golden retriever,11%,True,borzoi,11%,True,1064,313
1562,673580926094458881,2015-12-06 19:13:01,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,8,10,beagle,98%,True,basset,0%,True,Walker hound,0%,True,738,238
1563,673576835670777856,2015-12-06 18:56:46,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,7,10,teddy,25%,False,Christmas stocking,9%,False,pajama,7%,False,1229,486
1564,673363615379013632,2015-12-06 04:49:31,This little pupper can't wait for Christmas. He's pretending to be a present. S'cute. 11/10 twenty more days 🎁🎄🐶 https://t.co/m8r9rbcgX4,11,10,ox,19%,False,warthog,12%,False,bison,11%,False,932,266
1565,673359818736984064,2015-12-06 04:34:25,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,8,10,English setter,69%,True,Brittany spaniel,10%,True,Ibizan hound,3%,True,1287,592
1566,673355879178194945,2015-12-06 04:18:46,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,11,10,Rottweiler,52%,True,miniature pinscher,16%,True,Appenzeller,10%,True,1343,491
1567,673352124999274496,2015-12-06 04:03:51,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,12,10,golden retriever,67%,True,Labrador retriever,27%,True,kuvasz,2%,True,1494,471
1568,673350198937153538,2015-12-06 03:56:12,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,9,10,West Highland white terrier,11%,True,quill,10%,False,Maltese dog,9%,True,684,184
1569,673345638550134785,2015-12-06 03:38:05,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS,7,10,hamster,76%,False,weasel,6%,False,Pomeranian,6%,True,2227,1099
1570,673343217010679808,2015-12-06 03:28:27,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,11,10,Chihuahua,54%,True,Italian greyhound,15%,True,miniature pinscher,6%,True,856,234
1571,673342308415348736,2015-12-06 03:24:51,This is Django. He's a skilled assassin pupper. 10/10 https://t.co/w0YTuiRd1a,10,10,ski mask,98%,False,Chihuahua,1%,True,kelpie,0%,True,1134,492
1572,673320132811366400,2015-12-06 01:56:44,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,11,10,Samoyed,97%,True,Pomeranian,1%,True,Eskimo dog,0%,True,11939,6870
1573,673317986296586240,2015-12-06 01:48:12,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,10,10,miniature pinscher,38%,True,bloodhound,7%,True,Rottweiler,6%,True,781,216
1574,673295268553605120,2015-12-06 00:17:55,Meet Eve. She's a raging alcoholic 8/10 (would b 11/10 but pupper alcoholism is a tragic issue that I can't condone) https://t.co/U36HYQIijg,8,10,golden retriever,88%,True,Labrador retriever,6%,True,Great Pyrenees,1%,True,6718,2744
1575,673270968295534593,2015-12-05 22:41:22,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,11,10,Shih-Tzu,61%,True,Maltese dog,16%,True,Old English sheepdog,13%,True,957,312
1576,673240798075449344,2015-12-05 20:41:29,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,6,10,Airedale,44%,True,brown bear,11%,False,Chesapeake Bay retriever,9%,True,1276,614
1577,673213039743795200,2015-12-05 18:51:11,This is Dexter. He just got some big news. 10/10 https://t.co/CbvCUE6PFI,10,10,schipperke,88%,True,groenendael,4%,True,kelpie,4%,True,1970,724
1578,673148804208660480,2015-12-05 14:35:56,This is Fletcher. He's had a ruff night. No more Fireball for Fletcher. 8/10 it'll be over soon pupper https://t.co/tA4WpkI2cw,8,10,tub,87%,False,bathtub,9%,False,toilet seat,2%,False,1488,547
1579,672997845381865473,2015-12-05 04:36:04,Say hello to Kenzie. She is a fluff ball. 12/10 you'd need to taser me for me to let go of her https://t.co/dph1UHNJrg,12,10,chow,51%,True,Pomeranian,20%,True,koala,12%,False,1753,630
1580,672995267319328768,2015-12-05 04:25:50,This is Pumpkin. He can look in two different directions at once. Great with a screwdriver. 8/10 https://t.co/odpuqtz2Fq,8,10,French bulldog,71%,True,boxer,16%,True,Boston bull,10%,True,845,251
1581,672988786805112832,2015-12-05 04:00:04,This is Schnozz. He's had a blurred tail since birth. Hasn't let that stop him. 10/10 inspirational pupper https://t.co/a3zYMcvbXG,10,10,Lakeland terrier,83%,True,West Highland white terrier,7%,True,wire-haired fox terrier,3%,True,873,253
1582,672984142909456390,2015-12-05 03:41:37,Very happy pup here. Always smiling. Loves his little leaf. Carries it everywhere with him. 9/10 https://t.co/81BCQAyvcs,9,10,wombat,73%,False,beaver,13%,False,wallaby,3%,False,1117,470
